Source,Target,Weight
3928,9735,5
3928,9736,3
3928,9737,3
3928,9738,3
3928,9787,6
3928,9850,1
3928,9851,1
3928,9852,1
3928,9937,2
3928,9977,4
3928,9978,4
3928,9979,4
3928,9980,4
3928,9981,4
3928,9982,2
3928,9983,2
3928,10027,3
3928,10472,12
3928,10608,4
3928,10615,7
3928,10626,1
3928,10632,15
3928,10694,6
3928,10741,3
3928,10761,5
3928,10763,5
3928,10859,2
3928,10863,15
3928,10917,7
3928,10935,128
3928,10988,12
3928,11035,11
3928,11036,11
3928,11037,11
3928,11155,5
3928,11182,3
3928,11414,11
3928,12014,3
3928,12090,2
3928,12159,20
3928,12164,3
3928,12281,6
3928,12336,7
3928,12340,7
3928,12409,2
3928,12446,28
3928,13169,4
3928,15845,2
3928,15846,2
3928,16401,9
3928,16451,5
3928,16461,10
3928,16493,4
3928,16840,26
3928,16975,6
3928,17430,9
3928,18722,2
3928,18736,6
3928,19270,4
3928,19277,3
3928,19717,12
3928,19863,4
3928,19872,4
3928,20321,1
3928,23336,12
3928,23338,12
3928,23964,3
3928,24140,3
3928,24141,5
3929,3938,1
3929,3953,5
3929,4122,4
3929,4500,3
3929,4501,3
3929,4556,1
3929,4558,10
3929,4638,4
3929,4639,4
3929,4670,1
3929,4698,4
3929,4797,2
3929,4929,26
3929,4930,1
3929,4993,5
3929,5067,2
3929,5090,1
3929,5516,3
3929,5822,7
3929,5876,1
3929,5877,3
3929,5880,3
3929,6111,5
3929,6121,2
3929,6122,2
3929,6157,5
3929,6232,5
3929,6299,5
3929,6338,11
3929,6358,11
3929,6444,3
3929,6515,1
3929,6522,2
3929,6735,7
3929,7016,1
3929,7292,15
3929,7301,10
3929,7369,18
3929,7502,3
3929,7511,46
3929,7637,1
3929,7765,6
3929,7932,3
3929,7934,3
3929,8435,6
3929,8495,5
3929,8496,3
3929,8508,5
3929,8743,4
3929,8774,5
3929,8784,15
3929,8823,10
3929,8866,5
3929,9115,2
3929,9155,3
3929,9157,38
3929,9366,4
3929,9372,4
3929,9379,8
3929,9388,1
3929,9580,5
3929,9581,5
3929,9615,5
3929,9616,5
3929,9617,5
3929,9666,3
3929,9667,3
3929,9676,3
3929,9735,5
3929,9736,3
3929,9737,3
3929,9738,3
3929,9787,6
3929,9850,1
3929,9851,1
3929,9852,1
3929,9937,2
3929,9977,4
3929,9978,4
3929,9979,4
3929,9980,4
3929,9981,4
3929,9982,2
3929,9983,2
3929,10027,3
3929,10472,12
3929,10608,4
3929,10615,7
3929,10626,1
3929,10632,15
3929,10694,6
3929,10741,3
3929,10761,5
3929,10763,5
3929,10859,2
3929,10863,15
3929,10917,7
3929,10935,128
3929,10988,12
3929,11035,11
3929,11036,11
3929,11037,11
3929,11155,5
3929,11182,3
3929,11414,11
3929,12014,3
3929,12090,2
3929,12159,20
3929,12164,3
3929,12281,6
3929,12336,7
3929,12340,7
3929,12409,2
3929,12446,28
3929,13169,4
3929,15845,2
3929,15846,2
3929,16401,9
3929,16451,5
3929,16461,10
3929,16493,4
3929,16840,26
3929,16975,6
3929,17430,9
3929,18722,2
3929,18736,6
3929,19270,4
3929,19277,3
3929,19717,12
3929,19863,4
3929,19872,4
3929,20321,1
3929,23336,12
3929,23338,12
3929,23964,3
3929,24140,3
3929,24141,5
3938,3953,1
3938,4500,4
3938,4501,4
3938,4556,1
3938,4558,6
3938,4638,1
3938,4639,1
3938,4670,1
3938,4698,3
3938,4797,2
3938,4929,4
3938,4930,7
3938,4993,2
3938,5516,9
3938,5822,1
3938,5876,3
3938,5877,4
3938,5880,4
3938,6111,3
3938,6121,3
3938,6122,3
3938,6157,4
3938,6232,1
3938,6299,1
3938,6358,1
3938,6444,1
3938,6515,3
3938,6522,3
3938,6813,1
3938,7016,43
3938,7292,2
3938,7301,2
3938,7369,2
3938,7502,2
3938,7511,6
3938,7637,3
3938,7765,1
3938,7932,4
3938,7934,4
3938,8495,4
3938,8496,4
3938,8774,4
3938,8784,1
3938,8823,1
3938,8866,2
3938,9155,9
3938,9157,10
3938,9366,3
3938,9372,3
3938,9388,1
3938,9580,4
3938,9581,4
3938,9666,4
3938,9667,1
3938,9676,4
3938,9735,1
3938,9736,2
3938,9737,2
3938,9738,2
3938,9743,7
3938,9850,3
3938,9851,3
3938,9852,3
3938,9977,3
3938,9978,3
3938,9979,3
3938,9980,3
3938,9981,3
3938,9982,3
3938,9983,3
3938,10027,1
3938,10472,8
3938,10608,3
3938,10615,3
3938,10632,1
3938,10694,2
3938,10741,9
3938,10761,8
3938,10763,8
3938,10859,2
3938,10863,1
3938,10917,1
3938,10935,1
3938,10988,8
3938,11035,1
3938,11036,1
3938,11037,1
3938,11155,1
3938,11182,2
3938,11414,1
3938,12159,2
3938,12164,2
3938,12281,9
3938,12340,2
3938,12409,4
3938,12446,3
3938,13169,1
3938,15845,1
3938,15846,1
3938,16401,3
3938,16451,2
3938,16461,6
3938,16840,3
3938,16975,9
3938,17430,5
3938,18736,1
3938,19270,3
3938,19277,4
3938,19717,8
3938,19863,3
3938,19872,3
3938,20321,43
3938,23336,8
3938,23338,8
3938,23964,4
3938,24140,4
3938,24141,5
3953,4558,1
3953,4698,1
3953,4797,1
3953,4929,6
3953,4993,2
3953,5067,1
3953,5822,1
3953,6232,43
3953,6299,43
3953,6358,2
3953,6444,1
3953,6735,5
3953,7016,1
3953,7292,4
3953,7301,2
3953,7369,5
3953,7502,1
3953,7511,11
3953,8435,2
3953,8508,1
3953,8784,1
3953,8823,1
3953,8866,2
3953,9115,1
3953,9157,8
3953,9366,1
3953,9372,1
3953,9615,1
3953,9616,1
3953,9617,1
3953,9735,43
3953,9736,1
3953,9737,1
3953,9738,1
3953,9977,1
3953,9978,1
3953,9979,1
3953,9980,1
3953,9981,1
3953,10027,1
3953,10472,1
3953,10615,1
3953,10626,1
3953,10632,7
3953,10761,2
3953,10763,2
3953,10863,7
3953,10917,1
3953,10935,6
3953,10988,1
3953,11035,2
3953,11036,2
3953,11037,2
3953,11155,43
3953,11182,1
3953,11414,2
3953,12159,4
3953,12336,5
3953,12340,2
3953,12446,6
3953,13169,3
3953,16401,4
3953,16451,1
3953,16461,1
3953,16493,1
3953,16840,6
3953,17430,1
3953,18722,4
3953,19270,1
3953,19717,1
3953,19872,1
3953,20321,1
3953,23336,1
3953,23338,1
3953,24141,1
4122,4797,1
4122,4929,4
4122,4993,1
4122,5822,1
4122,6338,2
4122,6358,1
4122,6735,2
4122,7292,1
4122,7369,1
4122,7511,5
4122,8435,1
4122,8508,2
4122,8784,1
4122,8823,1
4122,8866,1
4122,9157,6
4122,9379,1
4122,9615,2
4122,9616,2
4122,9617,2
4122,10632,1
4122,10859,4
4122,10863,1
4122,10935,4
4122,11035,1
4122,11036,1
4122,11037,1
4122,11414,1
4122,12159,3
4122,12281,1
4122,12336,2
4122,12446,2
4122,16401,1
4122,16451,1
4122,16840,1
4122,16975,1
4122,19270,1
4122,19872,1
4500,4501,99
4500,4558,10
4500,4638,11
4500,4639,11
4500,4670,1
4500,4698,5
4500,4797,5
4500,4929,9
4500,4930,4
4500,4993,3
4500,5090,3
4500,5516,2
4500,5822,6
4500,5876,14
4500,5877,99
4500,5880,99
4500,6111,9
4500,6121,2
4500,6122,2
4500,6157,12
4500,6338,3
4500,6358,10
4500,6444,10
4500,6515,14
4500,6522,2
4500,6735,2
4500,6813,6
4500,7016,4
4500,7292,2
4500,7301,4
4500,7369,6
4500,7502,10
4500,7511,11
4500,7637,14
4500,7765,1
4500,7932,99
4500,7934,99
4500,8435,1
4500,8495,12
4500,8496,99
4500,8508,1
4500,8743,4
4500,8774,12
4500,8784,5
4500,8823,3
4500,8866,3
4500,9115,21
4500,9155,2
4500,9157,13
4500,9366,5
4500,9372,5
4500,9379,3
4500,9388,6
4500,9580,12
4500,9581,12
4500,9615,1
4500,9616,1
4500,9617,1
4500,9666,99
4500,9667,13
4500,9676,99
4500,9736,11
4500,9737,11
4500,9738,11
4500,9743,6
4500,9787,4
4500,9850,14
4500,9851,14
4500,9852,14
4500,9937,4
4500,9977,5
4500,9978,5
4500,9979,5
4500,9980,5
4500,9981,5
4500,9982,2
4500,9983,2
4500,10027,4
4500,10472,9
4500,10608,4
4500,10615,8
4500,10626,7
4500,10632,3
4500,10694,2
4500,10741,2
4500,10761,4
4500,10763,4
4500,10859,2
4500,10863,3
4500,10917,3
4500,10988,9
4500,11035,10
4500,11036,10
4500,11037,10
4500,11182,10
4500,11414,10
4500,12014,1
4500,12090,2
4500,12159,3
4500,12164,2
4500,12281,4
4500,12336,2
4500,12340,4
4500,12409,5
4500,12446,7
4500,13169,1
4500,15845,2
4500,15846,2
4500,16401,3
4500,16451,2
4500,16461,10
4500,16840,9
4500,16975,4
4500,17430,5
4500,18736,1
4500,19270,2
4500,19277,99
4500,19717,9
4500,19863,4
4500,19872,2
4500,20321,4
4500,23336,9
4500,23338,9
4500,23964,99
4500,24140,99
4500,24141,1
4501,4558,10
4501,4638,11
4501,4639,11
4501,4670,1
4501,4698,5
4501,4797,5
4501,4929,9
4501,4930,4
4501,4993,3
4501,5090,3
4501,5516,2
4501,5822,6
4501,5876,14
4501,5877,99
4501,5880,99
4501,6111,9
4501,6121,2
4501,6122,2
4501,6157,12
4501,6338,3
4501,6358,10
4501,6444,10
4501,6515,14
4501,6522,2
4501,6735,2
4501,6813,6
4501,7016,4
4501,7292,2
4501,7301,4
4501,7369,6
4501,7502,10
4501,7511,11
4501,7637,14
4501,7765,1
4501,7932,99
4501,7934,99
4501,8435,1
4501,8495,12
4501,8496,99
4501,8508,1
4501,8743,4
4501,8774,12
4501,8784,5
4501,8823,3
4501,8866,3
4501,9115,21
4501,9155,2
4501,9157,13
4501,9366,5
4501,9372,5
4501,9379,3
4501,9388,6
4501,9580,12
4501,9581,12
4501,9615,1
4501,9616,1
4501,9617,1
4501,9666,99
4501,9667,13
4501,9676,99
4501,9736,11
4501,9737,11
4501,9738,11
4501,9743,6
4501,9787,4
4501,9850,14
4501,9851,14
4501,9852,14
4501,9937,4
4501,9977,5
4501,9978,5
4501,9979,5
4501,9980,5
4501,9981,5
4501,9982,2
4501,9983,2
4501,10027,4
4501,10472,9
4501,10608,4
4501,10615,8
4501,10626,7
4501,10632,3
4501,10694,2
4501,10741,2
4501,10761,4
4501,10763,4
4501,10859,2
4501,10863,3
4501,10917,3
4501,10988,9
4501,11035,10
4501,11036,10
4501,11037,10
4501,11182,10
4501,11414,10
4501,12014,1
4501,12090,2
4501,12159,3
4501,12164,2
4501,12281,4
4501,12336,2
4501,12340,4
4501,12409,5
4501,12446,7
4501,13169,1
4501,15845,2
4501,15846,2
4501,16401,3
4501,16451,2
4501,16461,10
4501,16840,9
4501,16975,4
4501,17430,5
4501,18736,1
4501,19270,2
4501,19277,99
4501,19717,9
4501,19863,4
4501,19872,2
4501,20321,4
4501,23336,9
4501,23338,9
4501,23964,99
4501,24140,99
4501,24141,1
4556,4558,5
4556,4698,1
4556,4929,1
4556,6111,1
4556,6157,2
4556,6358,1
4556,7016,1
4556,7511,7
4556,7765,1
4556,8495,2
4556,8774,2
4556,8784,1
4556,9157,3
4556,9366,1
4556,9372,1
4556,9580,2
4556,9581,2
4556,9743,1
4556,9977,1
4556,9978,1
4556,9979,1
4556,9980,1
4556,9981,1
4556,10027,6
4556,10472,2
4556,10615,2
4556,10632,1
4556,10863,1
4556,10935,1
4556,10988,2
4556,11035,1
4556,11036,1
4556,11037,1
4556,11414,1
4556,12014,2
4556,12090,1
4556,12164,1
4556,12281,3
4556,12409,1
4556,12446,4
4556,13169,1
4556,16451,3
4556,16461,5
4556,16840,1
4556,16975,3
4556,18736,1
4556,19270,1
4556,19717,2
4556,19872,1
4556,20321,1
4556,23336,2
4556,23338,2
4558,4638,2
4558,4639,2
4558,4670,2
4558,4698,7
4558,4797,8
4558,4929,13
4558,4930,5
4558,4993,4
4558,5090,3
4558,5516,6
4558,5822,5
4558,5876,8
4558,5877,10
4558,5880,10
4558,6111,11
4558,6121,5
4558,6122,5
4558,6157,10
4558,6232,1
4558,6299,1
4558,6338,5
4558,6358,6
4558,6444,9
4558,6515,8
4558,6522,5
4558,6735,3
4558,6813,3
4558,7016,6
4558,7292,9
4558,7301,3
4558,7369,5
4558,7502,2
4558,7511,17
4558,7637,8
4558,7765,5
4558,7932,10
4558,7934,10
4558,8435,3
4558,8495,10
4558,8496,10
4558,8508,4
4558,8743,4
4558,8774,10
4558,8784,8
4558,8823,7
4558,8866,4
4558,9115,3
4558,9155,6
4558,9157,23
4558,9366,7
4558,9372,7
4558,9379,2
4558,9580,10
4558,9581,10
4558,9615,4
4558,9616,4
4558,9617,4
4558,9666,10
4558,9667,2
4558,9676,10
4558,9735,1
4558,9736,4
4558,9737,4
4558,9738,4
4558,9743,4
4558,9787,5
4558,9850,8
4558,9851,8
4558,9852,8
4558,9937,4
4558,9977,7
4558,9978,7
4558,9979,7
4558,9980,7
4558,9981,7
4558,9982,5
4558,9983,5
4558,10027,11
4558,10472,19
4558,10608,10
4558,10615,13
4558,10626,1
4558,10632,5
4558,10694,7
4558,10741,6
4558,10761,10
4558,10763,10
4558,10859,3
4558,10863,5
4558,10917,2
4558,10935,5
4558,10988,19
4558,11035,6
4558,11036,6
4558,11037,6
4558,11155,1
4558,11182,2
4558,11414,6
4558,12014,11
4558,12159,6
4558,12164,8
4558,12281,17
4558,12336,3
4558,12340,15
4558,12409,9
4558,12446,14
4558,13169,1
4558,15845,3
4558,15846,3
4558,16401,3
4558,16451,10
4558,16461,98
4558,16840,17
4558,16975,17
4558,17430,11
4558,18736,5
4558,19270,2
4558,19277,10
4558,19717,19
4558,19863,10
4558,19872,2
4558,20321,6
4558,23336,19
4558,23338,19
4558,23964,10
4558,24140,10
4558,24141,4
4638,4639,75
4638,4698,2
4638,4929,9
4638,4993,3
4638,5067,1
4638,5822,3
4638,5876,4
4638,5877,11
4638,5880,11
4638,6111,2
4638,6121,1
4638,6122,1
4638,6157,3
4638,6338,2
4638,6358,5
4638,6444,5
4638,6515,4
4638,6522,1
4638,6735,2
4638,6813,5
4638,7016,1
4638,7292,5
4638,7301,2
4638,7502,6
4638,7511,11
4638,7637,4
4638,7765,3
4638,7932,11
4638,7934,11
4638,8495,3
4638,8496,11
4638,8508,1
4638,8743,1
4638,8774,3
4638,8784,1
4638,8823,1
4638,8866,3
4638,9115,14
4638,9157,8
4638,9366,2
4638,9372,2
4638,9379,1
4638,9388,9
4638,9580,3
4638,9581,3
4638,9615,1
4638,9616,1
4638,9617,1
4638,9666,11
4638,9667,4
4638,9676,11
4638,9736,6
4638,9737,6
4638,9738,6
4638,9850,4
4638,9851,4
4638,9852,4
4638,9937,3
4638,9977,2
4638,9978,2
4638,9979,2
4638,9980,2
4638,9981,2
4638,9982,1
4638,9983,1
4638,10027,2
4638,10472,5
4638,10615,3
4638,10626,1
4638,10632,1
4638,10694,1
4638,10859,1
4638,10863,1
4638,10917,1
4638,10935,2
4638,10988,5
4638,11035,5
4638,11036,5
4638,11037,5
4638,11182,6
4638,11414,5
4638,12090,1
4638,12159,2
4638,12164,1
4638,12281,2
4638,12336,2
4638,12340,1
4638,12446,3
4638,15845,1
4638,15846,1
4638,16401,1
4638,16461,2
4638,16493,1
4638,16840,6
4638,16975,2
4638,18736,3
4638,19270,2
4638,19277,11
4638,19717,5
4638,19872,2
4638,20321,1
4638,23336,5
4638,23338,5
4638,23964,11
4638,24140,11
4639,4698,2
4639,4929,9
4639,4993,3
4639,5067,1
4639,5822,3
4639,5876,4
4639,5877,11
4639,5880,11
4639,6111,2
4639,6121,1
4639,6122,1
4639,6157,3
4639,6338,2
4639,6358,5
4639,6444,5
4639,6515,4
4639,6522,1
4639,6735,2
4639,6813,5
4639,7016,1
4639,7292,5
4639,7301,2
4639,7502,6
4639,7511,11
4639,7637,4
4639,7765,3
4639,7932,11
4639,7934,11
4639,8495,3
4639,8496,11
4639,8508,1
4639,8743,1
4639,8774,3
4639,8784,1
4639,8823,1
4639,8866,3
4639,9115,14
4639,9157,8
4639,9366,2
4639,9372,2
4639,9379,1
4639,9388,9
4639,9580,3
4639,9581,3
4639,9615,1
4639,9616,1
4639,9617,1
4639,9666,11
4639,9667,4
4639,9676,11
4639,9736,6
4639,9737,6
4639,9738,6
4639,9850,4
4639,9851,4
4639,9852,4
4639,9937,3
4639,9977,2
4639,9978,2
4639,9979,2
4639,9980,2
4639,9981,2
4639,9982,1
4639,9983,1
4639,10027,2
4639,10472,5
4639,10615,3
4639,10626,1
4639,10632,1
4639,10694,1
4639,10859,1
4639,10863,1
4639,10917,1
4639,10935,2
4639,10988,5
4639,11035,5
4639,11036,5
4639,11037,5
4639,11182,6
4639,11414,5
4639,12090,1
4639,12159,2
4639,12164,1
4639,12281,2
4639,12336,2
4639,12340,1
4639,12446,3
4639,15845,1
4639,15846,1
4639,16401,1
4639,16461,2
4639,16493,1
4639,16840,6
4639,16975,2
4639,18736,3
4639,19270,2
4639,19277,11
4639,19717,5
4639,19872,2
4639,20321,1
4639,23336,5
4639,23338,5
4639,23964,11
4639,24140,11
4670,4797,3
4670,4930,3
4670,4993,2
4670,5516,3
4670,5822,2
4670,5876,1
4670,5877,1
4670,5880,1
4670,6111,2
4670,6338,3
4670,6358,1
4670,6515,1
4670,6735,1
4670,7016,1
4670,7292,2
4670,7301,3
4670,7369,1
4670,7511,2
4670,7637,1
4670,7765,1
4670,7932,1
4670,7934,1
4670,8496,1
4670,8823,2
4670,8866,2
4670,9115,1
4670,9155,3
4670,9157,5
4670,9666,1
4670,9676,1
4670,9743,6
4670,9850,1
4670,9851,1
4670,9852,1
4670,10472,2
4670,10608,2
4670,10615,4
4670,10741,3
4670,10917,2
4670,10988,2
4670,11035,1
4670,11036,1
4670,11037,1
4670,11414,1
4670,12159,4
4670,12281,2
4670,12336,1
4670,12409,1
4670,16461,2
4670,16840,3
4670,16975,2
4670,18736,1
4670,19277,1
4670,19717,2
4670,19863,2
4670,20321,1
4670,23336,2
4670,23338,2
4670,23964,1
4670,24140,1
4698,4797,4
4698,4929,4
4698,4930,1
4698,5090,3
4698,5516,3
4698,5822,2
4698,5876,4
4698,5877,5
4698,5880,5
4698,6111,6
4698,6121,4
4698,6122,4
4698,6157,4
4698,6232,1
4698,6299,1
4698,6338,1
4698,6358,3
4698,6444,1
4698,6515,4
4698,6522,4
4698,6735,2
4698,7016,3
4698,7292,2
4698,7301,4
4698,7369,4
4698,7502,1
4698,7511,9
4698,7637,4
4698,7765,1
4698,7932,5
4698,7934,5
4698,8435,1
4698,8495,4
4698,8496,5
4698,8508,1
4698,8743,1
4698,8774,4
4698,8784,2
4698,8823,3
4698,9115,2
4698,9155,3
4698,9157,8
4698,9366,33
4698,9372,33
4698,9379,1
4698,9580,4
4698,9581,4
4698,9615,1
4698,9616,1
4698,9617,1
4698,9666,5
4698,9667,1
4698,9676,5
4698,9735,1
4698,9736,3
4698,9737,3
4698,9738,3
4698,9743,2
4698,9787,2
4698,9850,4
4698,9851,4
4698,9852,4
4698,9937,3
4698,9977,33
4698,9978,33
4698,9979,33
4698,9980,33
4698,9981,33
4698,9982,4
4698,9983,4
4698,10027,6
4698,10472,9
4698,10608,6
4698,10615,9
4698,10632,5
4698,10694,4
4698,10741,3
4698,10761,3
4698,10763,3
4698,10863,5
4698,10917,2
4698,10935,3
4698,10988,9
4698,11035,3
4698,11036,3
4698,11037,3
4698,11155,1
4698,11182,1
4698,11414,3
4698,12014,1
4698,12159,2
4698,12164,3
4698,12281,4
4698,12336,2
4698,12340,3
4698,12409,5
4698,12446,7
4698,15845,1
4698,15846,1
4698,16401,1
4698,16451,1
4698,16461,7
4698,16840,4
4698,16975,4
4698,17430,2
4698,18736,1
4698,19270,4
4698,19277,5
4698,19717,9
4698,19863,6
4698,19872,4
4698,20321,3
4698,23336,9
4698,23338,9
4698,23964,5
4698,24140,5
4698,24141,2
4729,4797,1
4729,4929,11
4729,4993,1
4729,5876,1
4729,6515,1
4729,7292,1
4729,7511,1
4729,7637,1
4729,8435,1
4729,8784,1
4729,8823,2
4729,8866,1
4729,9115,6
4729,9157,6
4729,9379,1
4729,9850,1
4729,9851,1
4729,9852,1
4729,10472,3
4729,10626,1
4729,10632,1
4729,10863,1
4729,10988,3
4729,12090,1
4729,12159,2
4729,12446,1
4729,15845,1
4729,15846,1
4729,16840,2
4729,17430,3
4729,19293,61
4729,19294,61
4729,19717,3
4729,23336,3
4729,23338,3
4797,4929,13
4797,4930,1
4797,4993,2
4797,5090,5
4797,5516,4
4797,5822,6
4797,5876,4
4797,5877,5
4797,5880,5
4797,6111,6
4797,6157,4
4797,6232,1
4797,6299,1
4797,6338,1
4797,6358,5
4797,6444,4
4797,6515,4
4797,6735,3
4797,6813,1
4797,7016,2
4797,7292,7
4797,7301,4
4797,7369,6
4797,7502,2
4797,7511,12
4797,7637,4
4797,7765,7
4797,7932,5
4797,7934,5
4797,8435,4
4797,8495,4
4797,8496,5
4797,8508,2
4797,8743,1
4797,8774,4
4797,8823,2
4797,8866,2
4797,9115,5
4797,9155,4
4797,9157,14
4797,9366,4
4797,9372,4
4797,9379,1
4797,9388,1
4797,9580,4
4797,9581,4
4797,9615,2
4797,9616,2
4797,9617,2
4797,9666,5
4797,9667,2
4797,9676,5
4797,9735,1
4797,9736,1
4797,9737,1
4797,9738,1
4797,9743,2
4797,9787,5
4797,9850,4
4797,9851,4
4797,9852,4
4797,9937,3
4797,9977,4
4797,9978,4
4797,9979,4
4797,9980,4
4797,9981,4
4797,10027,6
4797,10472,30
4797,10608,6
4797,10615,7
4797,10626,1
4797,10632,4
4797,10694,2
4797,10741,4
4797,10761,5
4797,10763,5
4797,10863,4
4797,10917,1
4797,10988,30
4797,11035,5
4797,11036,5
4797,11037,5
4797,11155,1
4797,11182,2
4797,11414,5
4797,12014,1
4797,12159,12
4797,12164,5
4797,12281,12
4797,12336,3
4797,12340,8
4797,12409,5
4797,12446,7
4797,13169,4
4797,15845,2
4797,15846,2
4797,16401,4
4797,16451,2
4797,16461,8
4797,16493,2
4797,16840,15
4797,16975,12
4797,17430,8
4797,18722,1
4797,18736,7
4797,19270,4
4797,19277,5
4797,19293,1
4797,19294,1
4797,19717,30
4797,19863,6
4797,19872,4
4797,20321,2
4797,23336,30
4797,23338,30
4797,23964,5
4797,24140,5
4797,24141,3
4929,4930,5
4929,4993,14
4929,5067,3
4929,5090,4
4929,5516,8
4929,5822,8
4929,5876,10
4929,5877,9
4929,5880,9
4929,6111,12
4929,6121,5
4929,6122,5
4929,6157,11
4929,6232,6
4929,6299,6
4929,6338,11
4929,6358,17
4929,6444,4
4929,6515,10
4929,6522,5
4929,6735,16
4929,6813,3
4929,7016,4
4929,7292,28
4929,7301,18
4929,7369,21
4929,7502,5
4929,7511,64
4929,7637,10
4929,7765,10
4929,7932,9
4929,7934,9
4929,8435,7
4929,8495,11
4929,8496,9
4929,8508,10
4929,8743,3
4929,8774,11
4929,8784,15
4929,8823,10
4929,8866,14
4929,9115,11
4929,9155,8
4929,9157,65
4929,9366,4
4929,9372,4
4929,9379,10
4929,9388,5
4929,9580,11
4929,9581,11
4929,9615,10
4929,9616,10
4929,9617,10
4929,9666,9
4929,9667,5
4929,9676,9
4929,9735,6
4929,9736,2
4929,9737,2
4929,9738,2
4929,9743,5
4929,9787,6
4929,9850,10
4929,9851,10
4929,9852,10
4929,9937,6
4929,9977,4
4929,9978,4
4929,9979,4
4929,9980,4
4929,9981,4
4929,9982,5
4929,9983,5
4929,10027,9
4929,10472,32
4929,10608,9
4929,10615,13
4929,10626,4
4929,10632,24
4929,10694,6
4929,10741,8
4929,10761,8
4929,10763,8
4929,10859,5
4929,10863,24
4929,10917,7
4929,10935,16
4929,10988,32
4929,11035,17
4929,11036,17
4929,11037,17
4929,11155,6
4929,11182,5
4929,11414,17
4929,12014,6
4929,12090,4
4929,12159,28
4929,12164,11
4929,12281,18
4929,12336,16
4929,12340,8
4929,12409,9
4929,12446,43
4929,13169,8
4929,15845,5
4929,15846,5
4929,16401,10
4929,16451,10
4929,16461,13
4929,16493,7
4929,16840,49
4929,16975,18
4929,17430,11
4929,18722,1
4929,18736,10
4929,19270,10
4929,19277,9
4929,19293,11
4929,19294,11
4929,19717,32
4929,19863,9
4929,19872,10
4929,20321,4
4929,23336,32
4929,23338,32
4929,23964,9
4929,24140,9
4929,24141,6
4930,4993,4
4930,5516,6
4930,5822,4
4930,5876,2
4930,5877,4
4930,5880,4
4930,6111,4
4930,6121,1
4930,6122,1
4930,6157,1
4930,6338,1
4930,6358,2
4930,6444,2
4930,6515,2
4930,6522,1
4930,7016,7
4930,7292,2
4930,7301,3
4930,7369,2
4930,7502,1
4930,7511,9
4930,7637,2
4930,7765,1
4930,7932,4
4930,7934,4
4930,8435,1
4930,8495,1
4930,8496,4
4930,8743,1
4930,8774,1
4930,8784,1
4930,8823,3
4930,8866,4
4930,9115,1
4930,9155,6
4930,9157,5
4930,9366,1
4930,9372,1
4930,9379,1
4930,9580,1
4930,9581,1
4930,9666,4
4930,9676,4
4930,9743,5
4930,9787,1
4930,9850,2
4930,9851,2
4930,9852,2
4930,9937,1
4930,9977,1
4930,9978,1
4930,9979,1
4930,9980,1
4930,9981,1
4930,9982,1
4930,9983,1
4930,10027,3
4930,10472,6
4930,10608,2
4930,10615,3
4930,10632,3
4930,10694,2
4930,10741,6
4930,10761,5
4930,10763,5
4930,10863,3
4930,10917,1
4930,10935,1
4930,10988,6
4930,11035,2
4930,11036,2
4930,11037,2
4930,11182,1
4930,11414,2
4930,12159,2
4930,12164,1
4930,12281,3
4930,12340,2
4930,12409,2
4930,12446,2
4930,15845,1
4930,15846,1
4930,16401,2
4930,16451,4
4930,16461,5
4930,16493,1
4930,16840,5
4930,16975,3
4930,17430,1
4930,18736,1
4930,19270,2
4930,19277,4
4930,19717,6
4930,19863,2
4930,19872,2
4930,20321,7
4930,23336,6
4930,23338,6
4930,23964,4
4930,24140,4
4930,24141,1
4993,5090,1
4993,5516,2
4993,5822,2
4993,5876,6
4993,5877,3
4993,5880,3
4993,6111,4
4993,6121,2
4993,6122,2
4993,6157,1
4993,6232,2
4993,6299,2
4993,6338,7
4993,6358,6
4993,6444,5
4993,6515,6
4993,6522,2
4993,6735,9
4993,6813,2
4993,7016,2
4993,7292,10
4993,7301,6
4993,7369,9
4993,7502,2
4993,7511,16
4993,7637,6
4993,7765,2
4993,7932,3
4993,7934,3
4993,8435,4
4993,8495,1
4993,8496,3
4993,8508,3
4993,8743,4
4993,8774,1
4993,8784,4
4993,8823,6
4993,8866,68
4993,9115,3
4993,9155,2
4993,9157,21
4993,9379,5
4993,9580,1
4993,9581,1
4993,9615,3
4993,9616,3
4993,9617,3
4993,9666,3
4993,9676,3
4993,9735,2
4993,9736,1
4993,9737,1
4993,9738,1
4993,9743,1
4993,9850,6
4993,9851,6
4993,9852,6
4993,9937,3
4993,9982,2
4993,9983,2
4993,10027,3
4993,10472,8
4993,10608,3
4993,10615,6
4993,10626,2
4993,10632,7
4993,10694,2
4993,10741,2
4993,10761,2
4993,10763,2
4993,10859,3
4993,10863,7
4993,10917,5
4993,10935,2
4993,10988,8
4993,11035,6
4993,11036,6
4993,11037,6
4993,11155,2
4993,11182,2
4993,11414,6
4993,12014,1
4993,12159,7
4993,12164,2
4993,12281,5
4993,12336,9
4993,12340,2
4993,12409,1
4993,12446,9
4993,13169,2
4993,15845,2
4993,15846,2
4993,16401,3
4993,16451,3
4993,16461,4
4993,16493,4
4993,16840,11
4993,16975,5
4993,17430,5
4993,18736,2
4993,19277,3
4993,19293,1
4993,19294,1
4993,19717,8
4993,19863,3
4993,20321,2
4993,23336,8
4993,23338,8
4993,23964,3
4993,24140,3
4993,24141,2
5067,5090,1
5067,5822,3
